"code","name","Ölçü Br1   ","Ölçü Br2   ","Pay-1   ","Payda-1   ","Ölçü Br3   ","Pay-2   ","Payda-2   ","price","Alış Fiyatı-1   "
"3MG3 BEYAZ","3M G3000 BARET BEYAZ","AD","","1","1","","1","1","0.00","0.00000"
"3MG3 KIRMIZI","3M G3000 BARET KIRMIZI","AD","","1","1","","1","1","0.00","0.00000"
"3MG3 MAVİ","3M G3000 BARET MAVİ","AD","","1","1","","1","1","0.00","0.00000"
"3MG3SARI","3M G3000 BARET SARI","AD","","1","1","","1","1","0.00","0.00000"
"3MG3TURUNCU","3M G3000 BARET TURUNCU","AD","","1","1","","1","1","0.00","0.00000"
"3MG3YEŞİL","3M G3000 YEŞİL BARET","AD","","1","1","","1","1","0.00","0.00000"
"3MH510","3M H510A OPTİME BAŞBANTLI KULAKLIK","AD","","1","1","","1","1","0.00","0.00000"
"3MH510B","3M H510B ENSE BANTLI KULAKLIK","AD","","1","1","","1","1","0.00","0.00000"
"3MH510P3E","3M H510P3E OPTİME BARETE TAKILABİLİR KULAKLIK","AD","","1","1","","1","1","0.00","0.00000"
"3MH520A","3M H520A OPTİME BAŞBANTLI KULAKLIK","AD","","1","1","","1","1","0.00","0.00000"
"3MH520P3","3M H520P3 OPTİME BARETE TAKILABİLİR KULAKLIK","AD","","1","1","","1","1","0.00","0.00000"
"3MH700BEYAZ","3M H700 BARET BEYAZ","AD","","1","1","","1","1","0.00","0.00000"
"3MH700SARI","3M H700 BARET SARI","AD","","1","1","","1","1","0.00","0.00000"
"3MK101","3M K101 TOZ MASKESİ","AD","","1","1","","1","1","0.00","0.00000"
"3MK112","3M K112 VENTİLLİ TOZ MASKE FFP2","AD","","1","1","","1","1","0.00","0.00000"
"3MK113","3M K113 FFP3 TOZ MASKESİ","AD","","1","1","","1","1","0.00","0.00000"
"3MONETOUCH","3M ONE TOUCH DISPENSER","AD","","1","1","","1","1","0.00","0.00000"
"3MREFİLL500","3M CLASSİC REFİLL 500 PR","AD","","1","1","","1","1","0.00","0.00000"
"3MX1A","3M X1A EARMUFF HEADBAND PELTOR","AD","","1","1","","1","1","0.00","0.00000"
"3MX2A","3M X2A EARMUFF HEADBAND PELTOR","AD","","1","1","","1","1","0.00","0.00000"
"3MX2P3E","3M X2P3E EUEARMUFF HELMET MOUNTED","AD","","1","1","","1","1","0.00","0.00000"
"3MX3A","3M X3A EARMUFF HEADBAND PELTOR","AD","","1","1","","1","1","0.00","0.00000"
"3MX4A","3M X4A EARMUFF HEADBAND PELTOR","AD","","1","1","","1","1","0.00","0.00000"
"3MX4P3E","3M X4P3E PELTOR KULAKLIK","AD","","1","1","","1","1","0.00","0.00000"
"3TONGÇ","3 TON HALATLI GERDİRME","AD","","1","1","","1","1","0.00","0.00000"
"4,8X13YSBMU","4,8X13 YSB MATKAP UÇLU VİDA","AD","","1","1","","1","1","0.51","0.00000"
"4,8X16 YSB","4,8X16 YSB M.UÇLU VİDA","AD","","1","1","","1","1","0.56","0.00000"
"4,8X19","4,8X19 ÇATI VİDASI","AD","","1","1","","1","1","1.31","0.00000"
"4,8X19İYSB","4,8X19 İNOX YSB MATKAP UÇLU VİDA","AD","","1","1","","1","1","0.00","0.00000"
"4,8X22 YSB","4,8X22 YSB M.UÇLU VİDA","AD","","1","1","","1","1","0.68","0.00000"
"4,8X25","4,8X25 ÇATI VİDASI","AD","","1","1","","1","1","1.45","0.00000"
"4,8X25 YSB","4,8X25 YSB M.UÇLU VİDA","AD","","1","1","","1","1","0.76","0.00000"
"4,8X32","4,8X32 ÇATI VİDASI","AD","","1","1","","1","1","1.53","0.00000"
"4,8X38 YSB","4,8X38 YSB M UÇLU VİDA","AD","","1","1","","1","1","0.69","0.00000"
"4002PUB125","4002 PUB 125 DÖNER TEKER","AD","","1","1","","1","1","0.00","0.00000"
"4004PUB125","4004 PUB 125 SABİT TEKER","AD","","1","1","","1","1","0.00","0.00000"
"40M10TOPUZSAP","40 M10 TOPUZ SAP","AD","","1","1","","1","1","24.65","0.00000"
"4102D2OR150","4102 D2OR 150 KAMA TEKER","AD","","1","1","","1","1","375.97","0.00000"
"4102DOR200","4102 DOR 200 TEKER","AD","","1","1","","1","1","47.20","0.00000"
"4102DOR200F18","4102 DOR 200 F18","AD","","1","1","","1","1","50.14","0.00000"
"4102DUR055","4102 DOR 055 TEKER","AD","","1","1","","1","1","10.06","0.00000"
"4102DUR080","4102 DOR 080 TEKER","AD","","1","1","","1","1","14.77","0.00000"
"4102DUR080F18","4102 DOR 080 F18 TEKER","AD","","1","1","","1","1","16.55","0.00000"
"4102DUR100","4102 PUR 100 TEKER","AD","","1","1","","1","1","16.62","0.00000"
"4102DUR100F18","4102 DOR 100 F18 TEKER","AD","","1","1","","1","1","25.00","0.00000"
"4102DUR1100","4102 DOR 100 TEKER","AD","","1","1","","1","1","21.79","0.00000"
"4102DUR125","4102 DOR 125 TEKER","AD","","1","1","","1","1","26.54","0.00000"
"4102DUR125 F18","4102DUR125 F18 TEKER","AD","","1","1","","1","1","0.00","0.00000"
"4102DUR125F18","4102 DOR 125 F18 TEKER","AD","","1","1","","1","1","865.00","0.00000"
"4102DUR150","4102 DOR 150 TEKER","AD","","1","1","","1","1","31.83","0.00000"
"4102PUR055","4102 PUR 055","AD","","1","1","","1","1","5.57","0.00000"
"4102PUR055F18","4102 PUR 055 F18","AD","","1","1","","1","1","6.64","0.00000"
"4102PUR080","4102 PUR 080","AD","","1","1","","1","1","9.90","0.00000"
"4102PUR080F18","4102 PUR 080 F18","AD","","1","1","","1","1","11.69","0.00000"
"4102PUR100F18","4102 PUR 100 F18","AD","","1","1","","1","1","19.84","0.00000"
"4102PUR125","4102 PUR 125  TEKER","AD","","1","1","","1","1","18.38","0.00000"
"4102PUR12518","4102 PUR 125 F 18 TEKER","AD","","1","1","","1","1","21.78","0.00000"
"4102PUR150","4102 PUR 150 TEKER","AD","","1","1","","1","1","20.44","0.00000"
"4102PUR150F18","4102 PUR 150 F18 TEKER","AD","","1","1","","1","1","23.95","0.00000"
"4102PUR200F18","4102 PUR 200 F18 TEKER","AD","","1","1","","1","1","35.47","0.00000"
"4102PUR200K","4102 PUR 200 TEKER","AD","","1","1","","1","1","32.52","0.00000"
"4102RMB055","4102 RMB 055 TEKER","AD","","1","1","","1","1","4.28","0.00000"
"4102RMB055F04","4102 RMB 055 F04 TEKER","AD","","1","1","","1","1","5.36","0.00000"
"4102RMB080","4102 RMB 080 TEKER","AD","","1","1","","1","1","7.98","0.00000"
"4102RMB100","4102 RMB 100 TEKER","AD","","1","1","","1","1","13.60","0.00000"
"4102RMB100F18","4102 RMB 100 F18 TEKER","AD","","1","1","","1","1","16.81","0.00000"
"4102RMB125","4102 RMB 125 TEKER","AD","AD","1","1","","1","1","14.85","0.00000"
"4102RMBF18","4102 RMB 080 F18 TEKER","AD","","1","1","","1","1","9.77","0.00000"
"4107D2OR150","4107 D2OR 150 KAMA TEKER","AD","","1","1","","1","1","305.44","0.00000"
"4107DUR055","4107 DOR 055 TEKER","AD","","1","1","","1","1","7.91","0.00000"
"4107DUR080","4107 DOR 80 TEKER","AD","","1","1","","1","1","10.73","0.00000"
"4107DUR100","4107 DOR 100 TEKER","AD","","1","1","","1","1","15.14","0.00000"
"4107DUR125","4107 DOR 125 TEKER","AD","","1","1","","1","1","19.88","0.00000"
"4107DUR150","4107 DOR 150 TEKER","AD","","1","1","","1","1","25.60","0.00000"
"4107PUR055","4107 PUR 055 SABİT TEKER","AD","","1","1","","1","1","3.42","0.00000"
"4107PUR080","4107 PUR 080 TEKER","AD","","1","1","","1","1","6.18","0.00000"
"4107PUR100","4107 PUR 100 TEKER","AD","","1","1","","1","1","9.97","0.00000"
"4107PUR125","4107 PUR 125 TEKER","AD","","1","1","","1","1","11.72","0.00000"
"4107PUR150","4107 PUR 150 TEKER","AD","","1","1","","1","1","14.22","0.00000"
"4107PUR200K","4107 PUR 200 TEKER","AD","","1","1","","1","1","23.54","0.00000"
"4107RMB055","4107 RMB 055 TEKER","AD","","1","1","","1","1","2.21","0.00000"
"4107RMB080","4107 RMB 080 TEKER","AD","","1","1","","1","1","4.02","0.00000"
"4107RMB100","4107 RMB 100 TEKER","AD","","1","1","","1","1","7.03","0.00000"
"4107RMB150","4107 RMB 150 TEKER","AD","","1","1","","1","1","9.74","0.00000"
"410RMB150F","4102 RMB 150 F 18 TEKER","AD","","1","1","","1","1","19.47","0.00000"
"41X46","İZELTAŞ 41X46 AÇIK AĞIZ ANH.","AD","","1","1","","1","1","1200.75","0.00000"
"42X100İMB","M42X100 İMBUS CİVATA 12,9","AD","","1","1","","1","1","284.00","0.00000"
"42X120İMB","M42X120 İMBUS CİVATA 12,9","AD","","1","1","","1","1","284.00","0.00000"
"42X140İMB","M42X140 İMBUS CİVATA 12,9","AD","","1","1","","1","1","350.00","0.00000"
"4535","4,5X35 SUNTA VİDASI","AD","","1","1","","1","1","0.58","0.00000"
"4903121414","VARTA İNCE PİL","AD","","1","1","","1","1","12.90","0.00000"
"4906121414","VARTA KALEM PİL AA 4106","AD","","1","1","","1","1","11.20","0.75000"
"4914121412","VARTA ORTA BOY PİL","AD","","1","1","","1","1","28.90","0.00000"
"4920121412","VARTA BÜYÜK BOY PİL","AD","","1","1","","1","1","41.25","0.00000"
"4X60YHB","M4X60 YHB VİDA","AD","","1","1","","1","1","1.14","0.00000"
"5,5X105","5,5X105 ÇATI VİDASI","AD","","1","1","","1","1","4.37","0.00000"
"5,5X105 12DK","5,5X105 12MM ÇATI VİDASI","AD","","1","1","","1","1","4.84","0.00000"
"5,5X120","5,5X120 ÇATI VİDASI","AD","","1","1","","1","1","4.87","0.00000"
"5,5X120DK12","5,5X120 ÇATI VİDASI DK 12","AD","","1","1","","1","1","5.36","0.00000"
"5,5X135DK12","5,5X135 ÇATI VİDASI DK 12","AD","","1","1","","1","1","6.44","0.00000"
"5,5X200","5,5X200 PANEL VİDASI","AD","","1","1","","1","1","14.30","0.00000"
"5,5X25","5,5X25 ÇATI VİDASI","AD","","1","1","","1","1","1.60","0.00000"
"5,5X32","5,5X32 ÇATI VİDASI","AD","","1","1","","1","1","1.87","0.00000"
"5,5X32 12MM","5,5X32 12MM ÇATI VİDASI","AD","","1","1","","1","1","2.05","0.00000"
"5,5X38","5,5X38 ÇATI VİDASI","AD","","1","1","","1","1","2.03","0.00000"
"5,5X3812M","5,5X38 12 MM ÇATI VİDASI","AD","","1","1","","1","1","2.50","0.00000"
"5,5X50","5,5X50 ÇATI VİDASI","AD","","1","1","","1","1","2.38","0.00000"
"5,5X60","5,5X60 ÇATI VİDASI","AD","","1","1","","1","1","2.67","0.00000"
"5,5X6012","5,5X60 ÇATI VİDASI 12MM","AD","","1","1","","1","1","3.18","0.00000"
"5,5X75","5,5X75 ÇATI VİDASI 12MM","AD","","1","1","","1","1","3.73","0.00000"
"5,5X75 6DK","5,5X75 DK 6MM ÇATI VİDASI","AD","","1","1","","1","1","3.44","0.00000"
"5,5X90","5,5X90 ÇATI VİDASI","AD","","1","1","","1","1","3.91","0.00000"
"5/16ÇYS","5/16 ÇEK-YAT SOMUNU","AD","","1","1","","1","1","0.54","0.00000"
"5/16PPUL","5/16 (55X8,5X3) PANJUR PULU","AD","","1","1","","1","1","0.00","0.00000"
"5/16PUL","5/16 KALIN PUL","AD","","1","1","","1","1","1.15","0.00000"
"5/16UNC","5/16 UNC SOMUN","AD","","1","1","","1","1","0.57","0.00000"
"5/16X1 NC CİVATA","5/16X1 NC CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/16X11/2 NC CİVATA","5/16X1 1/2 NC CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/16X32ŞP","5/16X32 ŞASE PULU","AD","","1","1","","1","1","2.20","0.00000"
"5/16X35AKB","5/16X35 ÇELİK CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/16İŞPUL","5/16 İNOX ŞASE PULU","AD","","1","1","","1","1","1.15","0.00000"
"5/16ŞPUL","5/16X55 ŞASE PULU","AD","","1","1","","1","1","9.60","0.00000"
"5/32PUL","5/32 PUL","AD","","1","1","","1","1","0.23","0.00000"
"5/8NC","5/8 NC ÇELİK SOMUN","AD","","1","1","","1","1","0.00","0.00000"
"5/8PPUL","5/8 (55X16X3) PANJUR PULU","AD","","1","1","","1","1","0.00","0.00000"
"5/8PUL","5/8 KALIN PUL","AD","","1","1","","1","1","3.65","0.00000"
"5/8UNC","5/8 UNC ÇELİK SOMUN","AD","","1","1","","1","1","2.57","0.00000"
"5/8X2","5/8X50 NF CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/8X2 NC","5/8X50 NC ÇELİK CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/8X21/2UNC","5/8X2 1/2 UNC ÇELİK CİVATA 8.8","AD","","1","1","","1","1","0.00","0.00000"
"5/8X31/2 NC","5/8X3 1/2 NC ÇELİK CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/8X3NC","5/8X3'' NC ÇELİK CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/8X41/2 NC","5/8X41/2 NC ÇELİK CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/8X60NC","5/8X63 NC CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"5/8YR","5/8 YAYLI RONDELA","AD","","1","1","","1","1","2.92","0.00000"
"5/8ŞPUL","5/8X55 ŞASE PULU","AD","","1","1","","1","1","9.25","0.00000"
"50X60M10ARMUTTAKOZ","50X60 M10X28 ARMUT TİPİ LASTİK TAKOZ","AD","","1","1","","1","1","34.00","0.00000"
"5X12İMB","M5X12 İMBUS CİVATA","AD","","1","1","","1","1","0.93","0.00000"
"5X30AKB","M5X30 ÇELİK CİVATA","AD","","1","1","","1","1","0.99","0.00000"
"6,3X135ÇATI","6,3X135 ÇATI VİDASI","AD","AD","1","1","","1","1","8.42","0.00000"
"6,3X25","6,3X25 ÇATI VİDASI","AD","","1","1","","1","1","2.31","0.00000"
"6,3X32","6,3X32 ÇATI VİDASI 6 DK.","AD","","1","1","","1","1","2.71","0.00000"
"6,3X38","6,3X38 ÇATI VİDASI","AD","","1","1","","1","1","2.92","0.00000"
"6,3X50","6,3X50 ÇATI VİDASI","AD","","1","1","","1","1","3.49","0.00000"
"6,3X60","6,3X60 ÇATI VİDASI 6 DK.","AD","","1","1","","1","1","3.92","0.00000"
"6,3X70","6,3X70 ÇATI VİDASI 5 MM","AD","","1","1","","1","1","4.20","0.00000"
"6,3X75","6,3X75 ÇATI VİDASI","AD","","1","1","","1","1","6.14","0.00000"
"6,3X80","6,3X80 ÇATI VİDASI 5 MM","AD","","1","1","","1","1","6.15","0.00000"
"612İYHB","M6X12 İNOX YHB VİDA","AD","","1","1","","1","1","0.92","0.00000"
"6260SDSPLUS","6*260 SDS PLUS MATKAP UCU","AD","","1","1","","1","1","1.12","0.00000"
"6X16İNOXYSB","M6X16 İNOX YSB VİDA","AD","","1","1","","1","1","1.82","0.00000"
"6YPİM","6 MM YAYLI PİM","AD","","1","1","","1","1","8.53","0.00000"
"7/164""UNF","7/16X4"" ÇELİK CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"7/16PUL","7/16 KALIN PUL","AD","","1","1","","1","1","1.80","0.00000"
"7/16UNF","7/16 UNF SOMUN","AD","AD","1","1","","1","1","0.57","0.00000"
"7/16X3 1/2 UNF CİVATA","7/16X3 1/2 UNF CİVATA","AD","","1","1","","1","1","4.04","0.00000"
"7/16X3 NC CİVATA","7/16X3 NC CİVATA","AD","","1","1","","1","1","0.00","0.00000"
"7/16X4 UNF CİVATA","7/16X4 UNF CİVATA","AD","","1","1","","1","1","4.63","0.00000"
"7/16X40B","7/16X40 NF BIÇAK CİVATASI","AD","AD","1","1","","1","1","5.63","0.00000"
"7/16X60B","7/16X60 NF BIÇAK CİVATASI","AD","AD","1","1","","1","1","8.27","0.00000"
"7/16X70B","7/16X70 NF BIÇAK CİVATASI","AD","AD","1","1","","1","1","10.54","0.00000"
"7/8NF","7/8 NF ÇELİK SOMUN","AD","","1","1","","1","1","0.00","0.00000"
"7/8PUL","7/8 KALIN PUL","AD","","1","1","","1","1","4.80","0.00000"
"70*60*20 TEKER","70X60X20 TRANSPALET TEKERİ","AD","","1","1","","1","1","200.00","0.00000"
"820YHB","M8X20 YHB VİDA","AD","","1","1","","1","1","1.68","0.00000"
"85*70*20 TEKER","82*70*20 TRANSPALET TEKERİ","AD","","1","1","","1","1","0.00","0.00000"
"8812","3M 8812 TOZ MASKESİ","AD","","1","1","","1","1","0.00","0.00000"
"8KROMMAPA","8 MM KROM MAPA","AD","","1","1","","1","1","22.65","0.00000"
"8SPİM","M8 SABİTLEME PİMİ","AD","","1","1","","1","1","0.00","0.00000"
"8X50YB","M8X50 DIN603 YB CIVATA","AD","AD","1","1","","1","1","0.00","0.00000"
"8YPİM","8 MM YAYLI PİM","AD","","1","1","","1","1","9.31","0.00000"
"9/16PUL","9/16 KALIN PUL","AD","","1","1","","1","1","3.00","0.00000"
"ADAP-001","6*45 MANYETİK SOMUN ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAP-002","7*45 MANYETİK SOMUN ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAP-003","11*45 MANYETİK SOMUN ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAP-004","17*65 MANYETİK SOMUN ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAPTÖR","8 MM ÇATI VİDASI ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAPTÖR01","10 MM ÇATI VİDA ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAPTÖR02","13 MM ÇATI VİDASI ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAPTÖR03","17 MM ÇATI VİDASI ADAPTÖRÜ","AD","","1","1","","1","1","0.00","0.00000"
"ADAPTÖR04","7 MM ÇATI VİDASI ADAPTÖRÜ","AD","","1","1","","1","1","15.20","0.00000"
"AEG-001","AEG WS 8-115 AVUÇ TAŞLAMA MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"AEG-002","AEG WS 11-125 AVUÇ TAŞLAMA MOTORU 125 MM","AD","","1","1","","1","1","0.00","0.00000"
"AEG-003","AEG WS 2200-180 TAŞLAMA MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"AEG-004","AEG WS 2200-230 AVUÇ TAŞLAMA MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"AEG-005","AEG SBE 750 RE DARBELİ MATKAP 750W","AD","","1","1","","1","1","0.00","0.00000"
"AEG-006","AEG BS 12 C2 LI AKÜLÜ ŞARZLI MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"AEG-007","AEG 18 G3 Lİ-202 ŞARZLI MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"AEG-008","AEG KH 26E PNOMATİK KIRICI DELİCİ MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"AEG-009","AEG BS 14 G3 LI AKÜLÜ ŞARZLI MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"AKD5X8","AKD 5*8 PNOMATİK HAVA HORTUMU","AD","","1","1","","1","1","17.65","0.00000"
"AKD6,510","AKD 6,5X10MM PNOMATİK HAVA HORTUMU","AD","","1","1","","1","1","25.36","0.00000"
"AKD8818","88/18 ZIMBA TELİ","AD","","1","1","","1","1","0.00","0.00000"
"AKD8X12","AKD 8*12 PNOMATİK HORTUM","AD","","1","1","","1","1","37.93","0.00000"
"AKÜ-001","AKÜ ŞARJ MAKİNASI 4 LÜ","AD","","1","1","","1","1","0.00","0.00000"
"AKÜ-01","12 V 225 A MUTLU AKÜ","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI","SATEN ALÇI 30/1","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI0001","DERZ DOLU ALÇISI","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI01","ALÇIPAN RENDESİ","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI02","ALÇIPAN PLAKA","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI03","3,5X25 ALÇIPAN VİDASI","AD","","1","1","","1","1","0.44","0.00000"
"ALÇI04","BURGULU ALÇIPAN DÜBELİ","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI05","ATIŞKAN PLAKA YAPIŞTIRICI","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI06","KNAUF ALÇIPAN YAPIŞITIRICI","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI07","BAUMAX THOMSİT DC TES.25 KG","AD","","1","1","","1","1","0.00","0.00000"
"ALÇI08","3,5X45 M.UÇLU ALÇIPAN VİDASI","AD","","1","1","","1","1","0.72","0.00000"
"ALÇI09","3,5X35 M.UÇLU ALÇIPAN VİDASI","AD","","1","1","","1","1","0.55","0.00000"
"ALFA01","ALFA 1/2 LOKMA TAKIMI 6 KÖŞE (25 PARÇA)","AD","","1","1","","1","1","0.00","135.00000"
"ALM-0001","1,0 MM ALMİNYUM KAYNAK","AD","","1","1","","1","1","0.00","0.00000"
"ALTAŞ 100 GR ÇEKİÇ","","AD","","1","1","","1","1","0.00","0.00000"
"ALTAŞ-001","ALTAŞ 100 GR ÇEKİÇ","AD","","1","1","","1","1","0.00","0.00000"
"ALTAŞ-002","ALTAŞ 50MM PLASTİK ÇEKİÇ","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0001","M-SD101D-6 150 MM DÖNER ZIMP.CIRTLI","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0002","M-DR302 3/8 MATKAP SAĞ/SOL","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0003","M-DR302KL 3/8 MATKAP SAĞ/SOL ANAHTARSIZ","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0004","M-AH150K KALAFAT ÇEKİCİ SET","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0005","M-1281T 1/2 SOMUN SÖKME","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0006","M-1700TK 1/2 SOMUN SÖKME SET","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0007","M-1980P 3/4 SOMUN SÖKME","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0008","M-SD101D-5 125 MM DÖNER ZIMPARA CIRTLI","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0009","M-GR1108 1/4 KALIPÇI TAŞLAMA 90' AÇILI","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0010","M-GR1101H 1/4 KALIPÇI TAŞLAMA","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0011","M-GR506 125 MM AVUÇ TAŞLAMA","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0013","125 MM CIRTLI TABAN 5DELİKLİ","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0014","115 MM CIRTLI TABAN","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0015","150 MM CIRTLI TABAN","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0016","M-CH5-H 125 MM 5 Lİ KESKİ SETİ","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0017","HAVALI GRES POMPASI OG508CS","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0018","125 MM YAPIŞKANLI TABAN","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0019","125 MM CIRTLI TABAN","AD","","1","1","","1","1","0.00","0.00000"
"AMEX0020","AT-980-6V 150 MM DÖNER ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"AMORSİTÖR-001","AMORTİSÖR","AD","AD","1","1","","1","1","0.00","0.00000"
"AMP-001","150W/942 RX7S METAL H. AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-001","MASTER PLC 26W/82 2P AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-002","CDM-TD150/942 AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-003","MASTER PLC 26W/82 4P AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-004","SLR.63.60W E27 AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-005","HF-S 2X58 TLD ELK.BALAST","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-006","120 W 118 MM 2 Lİ AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-007","120 W 78 MM ÇUBUK HALOJEN","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-008","MASTER PLC 18W/82 4P AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-009","SLR.63.60W E27 AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"AMPUL-010","MASTER PLC 18W/84 4P AMPUL","AD","","1","1","","1","1","0.00","0.00000"
"ANSEL-001","ANSEL ULTRA PRO KİMYASAL ELDİVENİ","AD","","1","1","","1","1","0.00","0.00000"
"ANTİFİRİZ","16 KG ANTİFİRİZ","AD","","1","1","","1","1","0.00","0.00000"
"APEX492X","APEX 50 MM PH2 BİTS UÇ 492X","AD","","1","1","","1","1","0.00","0.00000"
"ARABA","26 AFE 522 YENİ TOURNEO CONNECT MCA ACTİVE 1.0 FOX 100 PS","AD","","1","1","","1","1","0.00","0.00000"
"ARABA1","26 AIF 940 RENAULT TRAFİK PANELVAN GRAND CONFORT 6M3 2.0 BLUE DCİ 150 BG","AD","","1","1","","1","1","0.00","0.00000"
"ARABA2","26 AIH 243 RENAULT EXPRESS VAN JOY 1.5 BLUE DCI 95 BG D-FULL","AD","","1","1","","1","1","0.00","0.00000"
"ARISAN","ARISAN 1021 KOMPOZİT SÜET AYAKKABI GRİ","AD","","1","1","","1","1","400.00","0.00000"
"ARISAN01","ARISAN 1021 KOMPOZİT SÜET AYAKKABI SİYAH","AD","","1","1","","1","1","500.00","0.00000"
"ASKAYNAK-0001","EXPRESS 251 ULTRA PFC İNVERTÖR","AD","","1","1","","1","1","0.00","0.00000"
"ASMA001","30 MM GRİ ASMA KİLİT","AD","","1","1","","1","1","27.00","0.00000"
"ASMA002","38 MM GRİ ASMA KİLİT","AD","","1","1","","1","1","32.00","0.00000"
"ASMA003","50 MM GRİ ASMA KİLİT","AD","","1","1","","1","1","47.00","0.00000"
"ASMA004","63 MM GRİ ASMA KİLİT","AD","","1","1","","1","1","73.00","0.00000"
"ASMA005","40 MM UZUN ASMA KİLİT","AD","","1","1","","1","1","34.00","0.00000"
"ASMA006","50 MM UZUN ASMA KİLİT","AD","","1","1","","1","1","60.00","0.00000"
"ASMA007","30 MM SARI ASMA KİLİT","AD","","1","1","","1","1","35.00","0.00000"
"ASMA008","50 MM SARI ASMA KİLİT","AD","","1","1","","1","1","52.00","0.00000"
"ASMA009","40 MM SARI ASMA KİLİT","AD","","1","1","","1","1","35.00","0.00000"
"ASMA010","63 MM SARI ASMA KİLİT","AD","","1","1","","1","1","82.00","0.00000"
"ASMA011","25 MM GRİ ASMA KİLİT","AD","","1","1","","1","1","18.00","0.00000"
"ASMA012","SGS 1360 KAYAR MİLLİ ASMA KİLİT 70 MM","AD","","1","1","","1","1","140.00","0.00000"
"ASP50","50 CM ASPİRATÖR","AD","","1","1","","1","1","0.00","0.00000"
"ATLAS-001","ATLAS 2 TON 80CM KISA TRANSPALET","AD","","1","1","","1","1","0.00","0.00000"
"ATLAS115*50 FLAP","115*50 KUM FLAP ZIMPARA ZR ATLAS","AD","","1","1","","1","1","0.00","0.00000"
"ATTLAS180","ATTLAS 180 LİK TAŞLAMA MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"ATTLAS500","ATTLAS ATM500 DARBELİ MATKAP","AD","","1","1","","1","1","0.00","0.00000"
